bag	isa	artifact	1
screwdriver	isa	allowance	0
pear	isa	cranberry	0
phone	isa	dishwasher	0
television	isa	intolerance	0
salmon	isa	food	1
missile	isa	swimming-pool	0
phone	isa	artillery	0
hammer	isa	midfielders	0
pigeon	isa	robin	0
pig	isa	rye	0
blouse	isa	cloak	0
car	isa	briefing	0
corn	isa	beet	0
giraffe	isa	leg	0
bus	isa	fulfillment	0
shirt	isa	mythology	0
deer	isa	ray	0
pine	isa	limb	0
screwdriver	isa	handle	0
corn	isa	introduction	0
ferry	isa	artifact	1
couch	isa	innings	0
mackerel	isa	animal	1
pheasant	isa	detriment	0
moth	isa	railroad	0
battleship	isa	ambulance	0
bottle	isa	artefact	1
castle	isa	door	0
dagger	isa	forte	0
deer	isa	correlation	0
pigeon	isa	privateer	0
bag	isa	resection	0
oven	isa	washer	0
pineapple	isa	apricot	0
bag	isa	domination	0
dolphin	isa	pig	0
phone	isa	oven	0
pine	isa	branch	0
blouse	isa	insider	0
jacket	isa	enrolment	0
wardrobe	isa	jacket	0
dove	isa	cab	0
dishwasher	isa	button	0
castle	isa	cathedral	0
plum	isa	refund	0
car	isa	vehicle	1
beet	isa	leaf	0
sparrow	isa	rump	0
hotel	isa	window	0
gun	isa	grenade	0
lion	isa	dh	0
cathedral	isa	punk	0
dishwasher	isa	cutlery	0
bus	isa	frigate	0
couch	isa	safeguard	0
pheasant	isa	eagle	0
bus	isa	petrol	0
hospital	isa	star	0
gorilla	isa	cathode	0
bear	isa	vertebrate	1
eagle	isa	rump	0
battleship	isa	linguistics	0
axe	isa	drape	0
lion	isa	fine	0
toaster	isa	scholarship	0
villa	isa	month	0
bowl	isa	exterior	0
toaster	isa	bread	0
hornet	isa	cagoule	0
clarinet	isa	guitar	0
villa	isa	exterior	0
owl	isa	animal	1
turtle	isa	salt	0
hammer	isa	pincers	0
washer	isa	impact	0
robin	isa	pigeon	0
dishwasher	isa	dial	0
bear	isa	men	0
grasshopper	isa	dissatisfaction	0
blouse	isa	shirt	0
pineapple	isa	juice	0
gorilla	isa	trial	0
rifle	isa	dog	0
garlic	isa	corn	0
cucumber	isa	celery	0
chisel	isa	axe	0
pine	isa	customer	0
apricot	isa	pre-school	0
television	isa	oven	0
washer	isa	notice	0
giraffe	isa	scratch	0
hotel	isa	interior	0
phone	isa	stereo	0
sparrow	isa	chordate	1
lettuce	isa	krill	0
missile	isa	country	0
flute	isa	tomb	0
blouse	isa	inclosure	0
stereo	isa	piece	0
toaster	isa	camcorder	0
rabbit	isa	terror	0
acacia	isa	bole	0
gun	isa	grip	0
lion	isa	giraffe	0
hammer	isa	kda	0
frigate	isa	poop	0
giraffe	isa	technique	0
blouse	isa	underpants	0
parsley	isa	autumn	0
guitar	isa	background-color	0
stereo	isa	lawn	0
rabbit	isa	food	1
grasshopper	isa	hornet	0
phone	isa	goody	0
gorilla	isa	giraffe	0
bus	isa	magazine	0
phone	isa	plastic	0
ferry	isa	passenger	0
deer	isa	vertebrate	1
ambulance	isa	conversion	0
pigeon	isa	penguin	0
lizard	isa	scale	0
toaster	isa	artefact	1
donkey	isa	artillery	0
hammer	isa	excursion	0
pheasant	isa	anti-virus	0
train	isa	waterway	0
rabbit	isa	vhf	0
dagger	isa	grenade	0
rabbit	isa	can	0
stereo	isa	surfing	0
poplar	isa	pork	0
ambulance	isa	fender	0
cathedral	isa	synagog	0
cranberry	isa	panchayats	0
pig	isa	hoof	0
donkey	isa	escort	0
hammer	isa	fork	0
couch	isa	proxy	0
hotel	isa	variety	0
castle	isa	bathroom	0
bus	isa	plate	0
bottle	isa	bowl	0
vest	isa	complexity	0
garlic	isa	hallway	0
frigate	isa	denouement	0
cucumber	isa	mischief	0
lettuce	isa	ornament	0
fork	isa	thoroughfare	0
beet	isa	celery	0
robe	isa	cloak	0
ambulance	isa	grill	0
plum	isa	p	0
guitar	isa	wart	0
pigeon	isa	design	0
screwdriver	isa	set-up	0
hospital	isa	thesis	0
owl	isa	penguin	0
phone	isa	dial	0
salmon	isa	observance	0
toaster	isa	oven	0
lizard	isa	salamander	0
cloak	isa	cafeteria	0
blouse	isa	artefact	1
hospital	isa	staff	0
rabbit	isa	hare	0
stereo	isa	plug	0
beet	isa	mavoc	0
penguin	isa	hypermedia	0
goldfish	isa	label	0
shirt	isa	button	0
battleship	isa	canoe	0
rifle	isa	equivalent	0
pheasant	isa	partition	0
rabbit	isa	bog	0
apricot	isa	cranberry	0
frigate	isa	survival	0
moth	isa	order	0
dagger	isa	viewer	0
rifle	isa	figure	0
shirt	isa	chess	0
fork	isa	leg	0
phone	isa	toaster	0
ambulance	isa	roof	0
snake	isa	protagonist	0
table	isa	wardrobe	0
bus	isa	temperament	0
mackerel	isa	refurbishment	0
hotel	isa	building	1
cloak	isa	artifact	1
giraffe	isa	grin	0
castle	isa	hotel	0
frigate	isa	florin	0
oven	isa	device	1
battleship	isa	travelogue	0
missile	isa	shotgun	0
couch	isa	dresser	0
dove	isa	robin	0
grenade	isa	replacement	0
donkey	isa	door	0
blouse	isa	input	0
table	isa	noon	0
toaster	isa	phone	0
missile	isa	artefact	1
salmon	isa	carp	0
shirt	isa	nes	0
battleship	isa	birch	0
cloak	isa	sweatshirt	0
robin	isa	cfc	0
dove	isa	congregation	0
apple	isa	bunk	0
guitar	isa	peg	0
robin	isa	permanence	0
sieve	isa	fork	0
pineapple	isa	vitamin	0
cranberry	isa	brother	0
grenade	isa	sentencing	0
robe	isa	reason	0
rifle	isa	motivation	0
chisel	isa	scalpel	0
pheasant	isa	arming	0
stereo	isa	holiday	0
blouse	isa	barrel	0
axe	isa	cutlery	1
eagle	isa	robin	0
vest	isa	trouser	0
shirt	isa	star	0
vest	isa	clothing	1
ferry	isa	frigate	0
parsley	isa	moth	0
acacia	isa	knock-on	0
cathedral	isa	h	0
apricot	isa	juice	0
fork	isa	utensil	1
car	isa	trilogy	0
television	isa	farewell	0
lizard	isa	n	0
dove	isa	penguin	0
hornet	isa	effectiveness	0
cloak	isa	blouse	0
rifle	isa	on-air	0
giraffe	isa	dolphin	0
frog	isa	chordate	1
hotel	isa	pellet	0
jacket	isa	apron	0
frog	isa	tongue	0
dresser	isa	table	0
ambulance	isa	petrol	0
oven	isa	telephone	0
jacket	isa	stocking	0
gorilla	isa	animal	1
rabbit	isa	bear	0
snake	isa	plastic	0
penguin	isa	energy	0
dishwasher	isa	dish	0
lion	isa	donkey	0
villa	isa	tb	0
apricot	isa	plum	0
pine	isa	naming	0
eagle	isa	shopping	0
poplar	isa	masterclasses	0
washer	isa	basket	0
bus	isa	pardon	0
bag	isa	luggage	1
gun	isa	somebody	0
snake	isa	poison	0
robin	isa	head	0
car	isa	reality	0
hotel	isa	hospital	0
elm	isa	birch	0
lion	isa	dash	0
sieve	isa	attrition	0
bus	isa	contracting	0
car	isa	calibre	0
bottle	isa	bag	0
mackerel	isa	earl	0
sieve	isa	personality	0
car	isa	rear	0
hornet	isa	animal	1
dolphin	isa	expression	0
television	isa	thank	0
bus	isa	field	0
couch	isa	arm	0
robin	isa	primetime	0
dove	isa	serum	0
washer	isa	television	0
blouse	isa	sweatshirt	0
battleship	isa	quote	0
deer	isa	hoof	0
frog	isa	toad	0
trout	isa	vertebrate	1
deer	isa	dolphin	0
clarinet	isa	device	1
vest	isa	warning	0
carp	isa	catfish	0
vest	isa	stocking	0
pineapple	isa	mango	0
table	isa	cloth	0
cathedral	isa	hospital	0
pigeon	isa	swim	0
lion	isa	dog	0
apricot	isa	warning	0
moth	isa	overexertion	0
vest	isa	drink	0
bottle	isa	beer	0
pig	isa	head	0
television	isa	tube	0
axe	isa	spitfire	0
rabbit	isa	vest	0
hotel	isa	accommodation	1
bowl	isa	artifact	1
cat	isa	general	0
bus	isa	door	0
pig	isa	dolphin	0
stereo	isa	artefact	1
car	isa	colour	0
screwdriver	isa	thalidomide	0
battleship	isa	serbia	0
apple	isa	apricot	0
blouse	isa	childhood	0
shirt	isa	destiny	0
hotel	isa	crime	0
grenade	isa	bomb	0
robe	isa	ruminant	0
pig	isa	trotter	0
fork	isa	screwdriver	0
hotel	isa	effectiveness	0
screwdriver	isa	hour	0
mackerel	isa	dolphin	0
poplar	isa	elm	0
shirt	isa	searching	0
castle	isa	recipe	0
catfish	isa	chordate	1
shirt	isa	sock	0
frog	isa	wart	0
tuna	isa	castle	0
hotel	isa	inside	0
willow	isa	elm	0
fork	isa	handle	0
oven	isa	pump	0
corn	isa	celery	0
vest	isa	fleece	0
pear	isa	discovery	0
chisel	isa	lighthouse	0
donkey	isa	rein	0
frigate	isa	battleship	0
blouse	isa	robe	0
robin	isa	oriole	0
apple	isa	fruit	1
dolphin	isa	carp	0
hotel	isa	suite	0
gorilla	isa	disability	0
sieve	isa	gambler	0
castle	isa	geography	0
cranberry	isa	pineapple	0
cucumber	isa	garlic	0
frigate	isa	iron	0
television	isa	outing	0
stereo	isa	era	0
table	isa	debtor	0
guitar	isa	harmonica	0
dishwasher	isa	intimacy	0
chisel	isa	tb	0
giraffe	isa	rabbit	0
blouse	isa	ballot	0
chisel	isa	licensing	0
dresser	isa	brief	0
trout	isa	distension	0
ferry	isa	twin	0
cod	isa	reply	0
toaster	isa	television	0
cathedral	isa	danu	0
blouse	isa	bricklayer	0
penguin	isa	operator	0
hammer	isa	postponement	0
bus	isa	colour	0
shirt	isa	garment	1
lizard	isa	someone	0
frog	isa	foot	0
apple	isa	sub-committee	0
dagger	isa	affirmation	0
clarinet	isa	kazoo	0
dishwasher	isa	advice	0
phone	isa	cord	0
pigeon	isa	gules	0
pig	isa	dog	0
dresser	isa	foot	0
cathedral	isa	crypt	0
ambulance	isa	graft	0
cathedral	isa	safety	0
eagle	isa	animal	1
vest	isa	robe	0
vest	isa	vacuum-cleaner	0
grasshopper	isa	body	0
shirt	isa	underpants	0
pear	isa	food	1
missile	isa	quarry	0
dishwasher	isa	celebration	0
jacket	isa	vest	0
phone	isa	tray	0
gorilla	isa	qualifier	0
bowl	isa	interior	0
donkey	isa	screenwriting	0
catfish	isa	carp	0
tuna	isa	entrant	0
poplar	isa	strike	0
eagle	isa	nostalgia	0
corn	isa	impairment	0
table	isa	th	0
blouse	isa	rapper	0
bear	isa	punctuality	0
owl	isa	head	0
pigeon	isa	upgrade	0
apple	isa	somebody	0
battleship	isa	peace	0
dishwasher	isa	summary	0
robin	isa	freshman	0
blouse	isa	economy	0
shirt	isa	b	0
gorilla	isa	window	0
train	isa	freshman	0
stereo	isa	merger	0
snake	isa	cabinet	0
missile	isa	rocket	0
hotel	isa	century	0
carp	isa	memorial	0
grasshopper	isa	bee	0
pig	isa	leg	0
frigate	isa	prow	0
goldfish	isa	fishbone	0
lion	isa	dolphin	0
garlic	isa	turnip	0
jacket	isa	sleeve	0
rabbit	isa	gorilla	0
mackerel	isa	bus	0
bus	isa	hood	0
blouse	isa	sinceskillpromotion	0
frog	isa	snake	0
pigeon	isa	blackbird	0
cod	isa	divisor	0
phone	isa	television	0
table	isa	clarity	0
snake	isa	toad	0
grenade	isa	shotgun	0
grenade	isa	weapon	1
pineapple	isa	standpoint	0
stereo	isa	woofer	0
gorilla	isa	lion	0
hornet	isa	insect	1
sieve	isa	allowance	0
bottle	isa	exterior	0
oven	isa	behavior	0
train	isa	interior	0
pine	isa	bole	0
salmon	isa	figure	0
rifle	isa	shotgun	0
ferry	isa	recruitment	0
lettuce	isa	leaf	0
birch	isa	branch	0
eagle	isa	fader	0
lettuce	isa	produce	1
lion	isa	jaw	0
corn	isa	ear	0
robe	isa	superconstruction	0
hotel	isa	pool	0
frigate	isa	vessel	1
ambulance	isa	country	0
robe	isa	jacket	0
birch	isa	fiscal	0
frog	isa	bone	0
blouse	isa	pants	0
guitar	isa	drum	0
salmon	isa	bone	0
hotel	isa	customer	0
tuna	isa	customer	0
willow	isa	acacia	0
pear	isa	peel	0
toaster	isa	fragment	0
celery	isa	corn	0
bomb	isa	levy	0
bus	isa	chromosome	0
bottle	isa	trader	0
gorilla	isa	proposal	0
dolphin	isa	constituent	0
flute	isa	milestone	0
screwdriver	isa	artefact	1
turnip	isa	food	1
spinach	isa	bean	0
gorilla	isa	arcade	0
willow	isa	root	0
moth	isa	dragonfly	0
gun	isa	interior	0
pig	isa	gorilla	0
deer	isa	animal	1
snake	isa	crocodile	0
plum	isa	respiration	0
castle	isa	donut	0
pineapple	isa	behavioural	0
car	isa	windscreen	0
bus	isa	sponsor	0
battleship	isa	constituency	0
pig	isa	deadline	0
robin	isa	distension	0
eagle	isa	coastline	0
vest	isa	occupier	0
penguin	isa	dove	0
celery	isa	crux	0
frigate	isa	fore	0
pheasant	isa	hallmark	0
pigeon	isa	conference	0
television	isa	dishwasher	0
salmon	isa	tail	0
giraffe	isa	borehole	0
trout	isa	tuna	0
mackerel	isa	pas	0
poplar	isa	recipe	0
catfish	isa	goldfish	0
missile	isa	arm	1
sparrow	isa	cent	0
dagger	isa	bronze	0
oven	isa	artefact	1
gun	isa	bore	0
gorilla	isa	cat	0
ambulance	isa	idiophreak	0
lion	isa	airman	0
bear	isa	loyalty	0
ambulance	isa	hood	0
goldfish	isa	snowdrift	0
washer	isa	eighty	0
bottle	isa	interior	0
grasshopper	isa	gold	0
dishwasher	isa	donation	0
plum	isa	apple	0
hotel	isa	effort	0
ambulance	isa	vehicle	1
donkey	isa	pane	0
cod	isa	nj	0
apple	isa	dressage	0
castle	isa	inside	0
moth	isa	reredos	0
sparrow	isa	vertebrate	1
cloak	isa	clothes	1
pineapple	isa	peel	0
train	isa	diesel	0
trout	isa	pollution	0
stereo	isa	stays	0
pig	isa	swine	1
pineapple	isa	joe	0
spinach	isa	box-office	0
gorilla	isa	chimpanzee	0
penguin	isa	teddy	0
bomb	isa	luscan	0
dolphin	isa	tender	0
dishwasher	isa	cup	0
catfish	isa	ranking	0
missile	isa	mm	0
clarinet	isa	blood	0
frigate	isa	train	0
train	isa	entry	0
robin	isa	handicap	0
robe	isa	oval	0
dolphin	isa	dog	0
hospital	isa	notice	0
axe	isa	critic	0
bear	isa	chordate	1
cathedral	isa	portal	0
bowl	isa	routine	0
grenade	isa	detonator	0
apple	isa	food	1
dolphin	isa	deer	0
villa	isa	guest	0
bag	isa	paper	0
shirt	isa	hobby	0
oven	isa	food	0
hammer	isa	sledgehammer	0
dagger	isa	rifle	0
willow	isa	battleship	0
bag	isa	lion	0
giraffe	isa	lion	0
bus	isa	cheetah	0
television	isa	washer	0
car	isa	roof	0
pear	isa	chemical	0
giraffe	isa	ear	0
hospital	isa	district	0
sieve	isa	screwdriver	0
plum	isa	cranberry	0
screwdriver	isa	pincers	0
battleship	isa	gun	0
sieve	isa	chisel	0
deer	isa	hr	0
giraffe	isa	oven	0
dishwasher	isa	switchover	0
spinach	isa	lettuce	0
ambulance	isa	inside	0
mackerel	isa	scale	0
deer	isa	dust	0
lion	isa	head	0
acacia	isa	disease	0
gorilla	isa	leg	0
lettuce	isa	celery	0
cathedral	isa	busker	0
pig	isa	donkey	0
battleship	isa	turret	0
dove	isa	blackbird	0
pig	isa	behalf	0
moth	isa	head	0
phone	isa	temp	0
phone	isa	artefact	1
phone	isa	clearance	0
bus	isa	seatbelt	0
jacket	isa	arm	0
guitar	isa	sax	0
hotel	isa	county	0
blouse	isa	jacket	0
dishwasher	isa	plate	0
cloak	isa	angling	0
cranberry	isa	morale	0
rifle	isa	holder	0
bear	isa	plasticine	0
willow	isa	tree	1
acacia	isa	boat	0
sieve	isa	plate	0
bus	isa	hobby	0
bus	isa	crocodile	0
dresser	isa	search	0
car	isa	predictor	0
ambulance	isa	gap	0
dishwasher	isa	resident	0
washer	isa	oven	0
corn	isa	procurement	0
hospital	isa	clinic	0
bag	isa	case	0
axe	isa	dagger	0
dagger	isa	pommel	0
apple	isa	pear	0
fork	isa	shrub	0
donkey	isa	chordate	1
missile	isa	artifact	1
pineapple	isa	pear	0
pear	isa	produce	1
clarinet	isa	barrel	0
bomb	isa	limitation	0
bottle	isa	profit	0
bag	isa	table	0
giraffe	isa	foot	0
gorilla	isa	snowdrift	0
lion	isa	bomb	0
fork	isa	plastic	0
willow	isa	pine	0
ambulance	isa	trickle	0
hornet	isa	stock	0
plum	isa	advice	0
goldfish	isa	governance	0
battleship	isa	jaunt	0
penguin	isa	owl	0
sparrow	isa	penguin	0
screwdriver	isa	sieve	0
chisel	isa	screwdriver	0
ferry	isa	train	0
rifle	isa	trigger	0
frigate	isa	sassoon	0
penguin	isa	renewal	0
screwdriver	isa	iron	0
corn	isa	expand	0
bag	isa	kiln	0
screwdriver	isa	textbox	0
carp	isa	temperature	0
lion	isa	vertebrate	1
bus	isa	window	0
bottle	isa	spotlight	0
apricot	isa	charity	0
couch	isa	leg	0
beet	isa	garlic	0
fork	isa	chisel	0
gorilla	isa	function	0
corn	isa	cereal	1
toaster	isa	element	0
cat	isa	fracas	0
wardrobe	isa	ignorance	0
ambulance	isa	gymnasium	0
guitar	isa	hole	0
birch	isa	tree	1
grenade	isa	rifle	0
acacia	isa	branch	0
train	isa	quadrant	0
tuna	isa	salmon	0
fork	isa	artifact	1
rabbit	isa	chordate	1
stereo	isa	reservation	0
bomb	isa	artefact	1
cat	isa	province	0
jacket	isa	artefact	1
television	isa	device	1
rifle	isa	vow	0
grasshopper	isa	locust	0
ferry	isa	ambulance	0
donkey	isa	policeman	0
oven	isa	television	0
salmon	isa	mackerel	0
carp	isa	goldfish	0
lion	isa	bootlegger	0
penguin	isa	gauntlet	0
poplar	isa	birch	0
stereo	isa	microphone	0
vest	isa	sweatshirt	0
gun	isa	bow	0
oven	isa	debut	0
hammer	isa	fare	0
chisel	isa	scissor	0
shirt	isa	clothes	1
train	isa	carriage	0
bottle	isa	plastic	0
missile	isa	papacy	0
lizard	isa	chameleon	0
screwdriver	isa	tweezer	0
acacia	isa	mezzo-soprano	0
pheasant	isa	address	0
jacket	isa	underpants	0
jacket	isa	hearing	0
hospital	isa	platinum	0
cat	isa	ear	0
axe	isa	accession	0
pheasant	isa	trail	0
turnip	isa	celery	0
robe	isa	isis	0
screwdriver	isa	jacket	0
eagle	isa	ladle	0
hornet	isa	head	0
ambulance	isa	battleship	0
table	isa	foot	0
castle	isa	queen	0
bottle	isa	impact	0
turtle	isa	apoptosis	0
cathedral	isa	throughput	0
bear	isa	bobby	0
turtle	isa	shell	0
cat	isa	fanatic	0
lettuce	isa	beet	0
turtle	isa	snake	0
blouse	isa	proprietor	0
lion	isa	cat	0
fork	isa	removal	0
ambulance	isa	light	0
carp	isa	slant	0
dishwasher	isa	artifact	1
axe	isa	skunk	0
bear	isa	donkey	0
elm	isa	markup	0
dove	isa	bounce	0
shirt	isa	contract	0
hospital	isa	table	0
hospital	isa	roof	0
pheasant	isa	game	1
villa	isa	bathroom	0
acacia	isa	birch	0
grenade	isa	expression	0
robin	isa	curling	0
cathedral	isa	discretion	0
guitar	isa	artifact	1
robe	isa	trouser	0
cod	isa	fishbone	0
chisel	isa	fear	0
bus	isa	immigration	0
vest	isa	space	0
chisel	isa	serving	0
corn	isa	neglect	0
lizard	isa	consolidation	0
carp	isa	champagne	0
dishwasher	isa	motorway	0
bowl	isa	ceramic	0
plum	isa	latitude	0
blouse	isa	monotropitin	0
guitar	isa	artefact	1
eagle	isa	stuff	0
lettuce	isa	cucumber	0
bottle	isa	flag	0
toaster	isa	building	0
bowl	isa	cereal	0
dishwasher	isa	afterlife	0
apple	isa	modification	0
pear	isa	juice	0
guitar	isa	report	0
spinach	isa	conservator	0
castle	isa	turret	0
cat	isa	leg	0
rabbit	isa	tail	0
dresser	isa	artefact	1
missile	isa	liner	0
rifle	isa	councillor	0
screwdriver	isa	mnemonic	0
television	isa	screen	0
apricot	isa	indebtedness	0
lettuce	isa	ward	0
stereo	isa	scenario	0
hotel	isa	histogram	0
trout	isa	treat	0
oven	isa	removal	0
gorilla	isa	hair	0
snake	isa	bone	0
cat	isa	ditch	0
carp	isa	food	1
grasshopper	isa	ladybug	0
carp	isa	salmon	0
guitar	isa	kazoo	0
willow	isa	trunk	0
deer	isa	bear	0
missile	isa	dagger	0
carp	isa	head	0
villa	isa	dwelling	1
dove	isa	animal	1
pigeon	isa	pheasant	0
frigate	isa	starboard	0
chisel	isa	betel	0
cucumber	isa	bean	0
hospital	isa	education	0
rifle	isa	elector	0
chisel	isa	wallpaper	0
castle	isa	dungeon	0
robe	isa	funder	0
chisel	isa	market	0
salmon	isa	tuna	0
lizard	isa	chordate	1
moth	isa	animal	1
ambulance	isa	interior	0
gun	isa	handle	0
frigate	isa	fine	0
giraffe	isa	tail	0
vest	isa	sauna	0
car	isa	antibiotic	0
ferry	isa	producer	0
spinach	isa	iron	0
gun	isa	libel	0
cucumber	isa	unwillingness	0
wardrobe	isa	artefact	1
grasshopper	isa	leg	0
cat	isa	deer	0
owl	isa	axiom	0
blouse	isa	cuff	0
pigeon	isa	dove	0
car	isa	door	0
elm	isa	reformation	0
villa	isa	game	0
turnip	isa	leaf	0
turnip	isa	garlic	0
axe	isa	head	0
gorilla	isa	dune	0
apricot	isa	advisor	0
ambulance	isa	artifact	1
cathedral	isa	activation	0
bomb	isa	weapon	1
axe	isa	ecology-conservation	0
rifle	isa	ammo	0
spinach	isa	surveying	0
eagle	isa	striker	0
grenade	isa	artifact	1
car	isa	inside	0
robe	isa	shoulder	0
pig	isa	foot	0
villa	isa	effectiveness	0
goldfish	isa	guitar	0
gorilla	isa	contract	0
robe	isa	vest	0
vest	isa	anaesthesia	0
villa	isa	furniture	0
castle	isa	year-olds	0
dolphin	isa	descent	0
hammer	isa	head	0
turnip	isa	additive	0
gun	isa	chamber	0
apple	isa	marshland	0
villa	isa	hospital	0
birch	isa	root	0
dolphin	isa	bone	0
plum	isa	bump	0
car	isa	tire	0
train	isa	tongue	0
bottle	isa	label	0
guitar	isa	remain	0
robin	isa	animal	1
rifle	isa	artefact	1
beet	isa	corn	0
rabbit	isa	kit	0
hospital	isa	symmetry	0
parsley	isa	poet	0
garlic	isa	petrol	0
robe	isa	arch	0
cat	isa	badminton	0
washer	isa	mi	0
blouse	isa	trouser	0
guitar	isa	clarinet	0
washer	isa	clothes	0
dove	isa	eagle	0
hotel	isa	floor	0
jacket	isa	peril	0
villa	isa	lodging	1
turtle	isa	projector	0
bus	isa	train	0
cloak	isa	stocking	0
clarinet	isa	artifact	1
robe	isa	garment	1
grasshopper	isa	crimestoppers	0
celery	isa	hacker	0
giraffe	isa	bear	0
dove	isa	vertebrate	1
bus	isa	flagship	0
guitar	isa	trombone	0
fork	isa	tooth	0
bus	isa	telly	0
bomb	isa	thoroughfare	0
spinach	isa	produce	1
hammer	isa	fanbearer	0
sieve	isa	enhancement	0
bag	isa	presbyterian	0
turtle	isa	leg	0
deer	isa	dog	0
birch	isa	leaf	0
dishwasher	isa	cluster	0
bowl	isa	bag	0
garlic	isa	prisoner	0
cloak	isa	youngster	0
hospital	isa	school	0
moth	isa	secession	0
birch	isa	hopelessness	0
hotel	isa	comprehension	0
ferry	isa	sailor	0
corn	isa	madman	0
hotel	isa	lobby	0
moth	isa	grasshopper	0
axe	isa	clearance	0
frigate	isa	ship	1
donkey	isa	lion	0
deer	isa	impala	0
car	isa	seatbelt	0
dresser	isa	ore	0
dove	isa	alleyway	0
elm	isa	leaf	0
eagle	isa	sparrow	0
frigate	isa	bulkhead	0
cat	isa	indication	0
hotel	isa	grower	0
pear	isa	kind	0
cathedral	isa	consumer	0
tuna	isa	grab	0
couch	isa	one-off	0
cranberry	isa	torque	0
hospital	isa	cargo	0
jacket	isa	lapel	0
turtle	isa	frog	0
acacia	isa	trunk	0
battleship	isa	galley	0
rifle	isa	nucleotide	0
bus	isa	well-being	0
donkey	isa	ear	0
hammer	isa	ad-hoc	0
garlic	isa	bypass	0
hotel	isa	jump	0
hospital	isa	unit	0
shirt	isa	barrel	0
robe	isa	artifact	1
grenade	isa	drummer	0
gun	isa	egotism	0
ferry	isa	bow	0
clarinet	isa	linux	0
catfish	isa	tee	0
ferry	isa	maker	0
ferry	isa	iron	0
phone	isa	equipment	1
fork	isa	plate	0
sieve	isa	utensil	1
owl	isa	vertebrate	1
missile	isa	warhead	0
penguin	isa	rump	0
battleship	isa	camel	0
hospital	isa	office	0
pine	isa	cholesterol	0
bus	isa	diesel	0
cucumber	isa	sacrament	0
poplar	isa	tree	1
villa	isa	incident	0
robin	isa	pheasant	0
bowl	isa	jug	0
cloak	isa	regular	0
parsley	isa	garlic	0
wardrobe	isa	door	0
garlic	isa	parsley	0
battleship	isa	bus	0
donkey	isa	foot	0
ambulance	isa	rear	0
sparrow	isa	robin	0
chisel	isa	fork	0
donkey	isa	thigh	0
fork	isa	nutcracker	0
dresser	isa	spot	0
robin	isa	disagreement	0
axe	isa	queer	0
hotel	isa	beat	0
jacket	isa	abstract	0
cathedral	isa	rate	0
frigate	isa	sponge	0
dishwasher	isa	washer	0
lion	isa	leg	0
screwdriver	isa	screw	0
table	isa	aftermath	0
donkey	isa	head	0
bowl	isa	liquid	0
bomb	isa	arm	1
fork	isa	head	0
pine	isa	trunk	0
grenade	isa	apostle	0
trout	isa	hour	0
sparrow	isa	citizen	0
jacket	isa	hem	0
washer	isa	patter	0
pig	isa	chordate	1
jacket	isa	celebratory	0
turnip	isa	clarity	0
trout	isa	background-color	0
pear	isa	apple	0
cat	isa	dolphin	0
axe	isa	sieve	0
gun	isa	arm	1
birch	isa	acacia	0
penguin	isa	eagle	0
salmon	isa	animal	1
stereo	isa	artifact	1
mackerel	isa	ingrate	0
